customer_id,archetype,age_band,geography,product_type,emi_amount,emi_day,income_median,salary_day
C001648,pensioner,55+,Chennai,credit_card,20874,5,122195,3
C001649,gig_worker,55+,Hyderabad,home,17817,5,98924,5
C001650,salaried_stable,55+,Bengaluru,personal,22364,5,74574,4
C001651,salaried_stable,45-55,Chennai,home,10544,5,96999,2
C001652,salaried_stable,25-35,Delhi,credit_card,21576,5,118254,5
C001653,salaried_stable,35-45,Delhi,personal,29035,5,31797,4
C001654,pensioner,25-35,Mumbai,credit_card,30495,5,107525,3
C001655,salaried_stable,25-35,Delhi,home,13686,5,133349,1
C001656,salaried_stable,55+,Hyderabad,credit_card,17055,5,117168,3
C001657,sme_owner,55+,Kolkata,credit_card,23388,5,104396,5
C001658,salaried_stable,45-55,Chennai,credit_card,23129,5,40865,3
C001659,salaried_stable,45-55,Chennai,credit_card,32714,5,119362,1
C001660,salaried_stable,25-35,Chennai,personal,18660,5,120080,1
C001661,salaried_stressed,25-35,Bengaluru,home,28482,5,89270,5
C001662,gig_worker,55+,Bengaluru,personal,35931,5,99919,3
C001663,salaried_stable,35-45,Chennai,personal,15443,5,104208,4
C001664,pensioner,45-55,Hyderabad,personal,33804,5,44534,2
C001665,sme_owner,35-45,Bengaluru,credit_card,16650,5,60896,1
C001666,sme_owner,25-35,Chennai,home,16703,5,125076,3
C001667,salaried_stable,55+,Bengaluru,credit_card,27867,5,146850,4
C001668,salaried_stable,55+,Delhi,personal,26762,5,62411,2
C001669,sme_owner,45-55,Delhi,personal,24231,5,78086,4
C001670,salaried_stable,35-45,Mumbai,credit_card,13092,5,139835,3
C001671,salaried_stressed,45-55,Bengaluru,credit_card,8373,5,49479,2
C001672,gig_worker,55+,Hyderabad,credit_card,36813,5,61341,2
C001673,salaried_stable,45-55,Hyderabad,personal,35589,5,36709,2
C001674,gig_worker,35-45,Kolkata,home,36033,5,58172,2
C001675,pensioner,35-45,Mumbai,personal,22941,5,106340,4
C001676,gig_worker,45-55,Hyderabad,credit_card,35958,5,71786,2
C001677,salaried_stable,35-45,Hyderabad,personal,21567,5,148005,4
C001678,sme_owner,45-55,Bengaluru,credit_card,7642,5,136986,2
C001679,salaried_stressed,25-35,Delhi,personal,11945,5,137495,2
C001680,gig_worker,25-35,Bengaluru,personal,14541,5,117164,5
C001681,sme_owner,55+,Hyderabad,credit_card,18194,5,114252,5
C001682,gig_worker,35-45,Kolkata,home,37866,5,91160,3
C001683,salaried_stable,35-45,Chennai,home,16648,5,148871,2
C001684,salaried_stable,45-55,Chennai,home,26441,5,41443,4
C001685,salaried_stable,35-45,Chennai,personal,14475,5,116739,1
C001686,salaried_stressed,55+,Mumbai,credit_card,27514,5,46830,3
C001687,salaried_stressed,25-35,Chennai,home,24859,5,70710,3
C001688,salaried_stressed,55+,Mumbai,personal,10265,5,60674,4
C001689,salaried_stable,25-35,Kolkata,home,21179,5,102146,1
C001690,gig_worker,35-45,Kolkata,personal,8688,5,124465,1
C001691,pensioner,45-55,Chennai,personal,36121,5,39571,2
C001692,salaried_stable,55+,Bengaluru,home,29644,5,102198,1
C001693,gig_worker,25-35,Hyderabad,personal,37947,5,56601,3
C001694,salaried_stressed,45-55,Chennai,personal,35646,5,39239,5
C001695,salaried_stressed,25-35,Hyderabad,home,12681,5,80104,2
C001696,salaried_stable,25-35,Chennai,home,29752,5,99751,3
C001697,gig_worker,55+,Delhi,personal,8503,5,54218,2
C001698,pensioner,45-55,Mumbai,credit_card,38620,5,76776,1
C001699,gig_worker,35-45,Delhi,credit_card,32486,5,144420,4
C001700,pensioner,45-55,Chennai,personal,28816,5,71610,2
C001701,pensioner,35-45,Bengaluru,personal,39820,5,149471,3
C001702,salaried_stable,35-45,Chennai,home,34641,5,130106,4
C001703,salaried_stressed,35-45,Delhi,credit_card,35226,5,74512,5
C001704,salaried_stable,35-45,Kolkata,personal,8504,5,99216,1
C001705,pensioner,55+,Bengaluru,credit_card,5829,5,115107,3
C001706,salaried_stable,35-45,Kolkata,personal,38638,5,85757,5
C001707,salaried_stable,35-45,Bengaluru,personal,13794,5,78932,3
C001708,sme_owner,45-55,Bengaluru,credit_card,19924,5,69568,1
C001709,salaried_stable,55+,Chennai,personal,6516,5,46741,2
C001710,gig_worker,35-45,Delhi,personal,26807,5,32991,4
C001711,salaried_stable,55+,Delhi,credit_card,33727,5,70431,4
C001712,pensioner,35-45,Bengaluru,home,34461,5,125488,2
C001713,sme_owner,45-55,Hyderabad,home,25349,5,58004,1
C001714,salaried_stable,55+,Mumbai,credit_card,28146,5,51569,2
C001715,gig_worker,35-45,Bengaluru,home,22980,5,69369,2
C001716,salaried_stable,25-35,Hyderabad,home,20615,5,101867,4
C001717,salaried_stressed,45-55,Hyderabad,personal,24405,5,55802,5
C001718,salaried_stressed,25-35,Bengaluru,home,37756,5,56447,1
C001719,sme_owner,35-45,Mumbai,personal,13835,5,43481,4
C001720,salaried_stable,55+,Mumbai,credit_card,21456,5,69865,4
C001721,salaried_stable,35-45,Bengaluru,home,26057,5,56091,4
C001722,gig_worker,45-55,Hyderabad,personal,24955,5,129744,5
C001723,salaried_stressed,45-55,Mumbai,credit_card,6073,5,138690,1
C001724,salaried_stable,25-35,Kolkata,personal,15056,5,74460,4
C001725,salaried_stable,35-45,Hyderabad,personal,27610,5,40226,1
C001726,salaried_stable,45-55,Mumbai,credit_card,29293,5,40494,5
C001727,sme_owner,25-35,Bengaluru,credit_card,30705,5,68970,3
C001728,salaried_stable,35-45,Delhi,credit_card,39697,5,85616,1
C001729,salaried_stable,35-45,Kolkata,home,28555,5,93413,4
C001730,pensioner,55+,Chennai,credit_card,25288,5,66496,4
C001731,salaried_stable,25-35,Delhi,personal,16624,5,72541,3
C001732,gig_worker,55+,Delhi,home,17964,5,64042,2
C001733,salaried_stable,35-45,Chennai,personal,33919,5,92112,1
C001734,sme_owner,45-55,Mumbai,home,21404,5,113628,5
C001735,gig_worker,45-55,Delhi,personal,30044,5,35210,1
C001736,sme_owner,35-45,Mumbai,personal,9344,5,87445,5
C001737,salaried_stable,55+,Chennai,home,9490,5,107828,3
C001738,salaried_stressed,25-35,Hyderabad,credit_card,12541,5,110706,4
C001739,gig_worker,25-35,Bengaluru,home,11830,5,97617,4
C001740,salaried_stable,55+,Mumbai,home,26244,5,93017,5
C001741,salaried_stable,45-55,Bengaluru,home,27298,5,111715,1
C001742,salaried_stable,55+,Kolkata,home,24526,5,75404,5
C001743,pensioner,35-45,Delhi,personal,15129,5,98070,1
C001744,gig_worker,25-35,Mumbai,home,25183,5,68335,5
C001745,salaried_stressed,25-35,Mumbai,credit_card,9180,5,82548,2
C001746,gig_worker,35-45,Hyderabad,personal,21549,5,44890,5
C001747,salaried_stressed,25-35,Mumbai,home,10423,5,72016,1
C001748,salaried_stable,55+,Chennai,credit_card,7686,5,47049,3
C001749,salaried_stable,25-35,Kolkata,home,10796,5,57172,3
C001750,salaried_stressed,55+,Chennai,personal,8889,5,80335,5
C001751,salaried_stable,25-35,Bengaluru,home,21722,5,90008,1
C001752,sme_owner,25-35,Delhi,credit_card,24103,5,143038,1
C001753,gig_worker,35-45,Mumbai,personal,26258,5,33126,4
C001754,salaried_stable,25-35,Mumbai,home,20390,5,137827,1
C001755,salaried_stressed,35-45,Kolkata,credit_card,11174,5,69388,4
C001756,salaried_stable,35-45,Mumbai,personal,5731,5,116899,1
C001757,pensioner,45-55,Mumbai,home,29937,5,111344,5
C001758,pensioner,45-55,Hyderabad,credit_card,39396,5,146501,3
C001759,pensioner,25-35,Bengaluru,home,14835,5,43046,5
C001760,salaried_stable,25-35,Bengaluru,home,12164,5,146062,1
C001761,salaried_stable,25-35,Hyderabad,personal,15904,5,37546,2
C001762,salaried_stable,25-35,Chennai,credit_card,12503,5,135276,3
C001763,salaried_stable,25-35,Kolkata,home,12822,5,108261,1
C001764,salaried_stable,35-45,Bengaluru,credit_card,22308,5,87829,1
C001765,salaried_stable,45-55,Hyderabad,home,32482,5,77732,2
C001766,pensioner,35-45,Kolkata,home,29930,5,41231,4
C001767,salaried_stable,35-45,Bengaluru,home,38593,5,126219,4
C001768,salaried_stable,35-45,Delhi,credit_card,17507,5,117354,1
C001769,sme_owner,45-55,Kolkata,credit_card,22237,5,142477,1
C001770,salaried_stressed,35-45,Delhi,personal,18310,5,117650,4
C001771,gig_worker,25-35,Mumbai,credit_card,6471,5,144844,2
C001772,salaried_stressed,35-45,Chennai,credit_card,18597,5,136416,4
C001773,sme_owner,25-35,Kolkata,personal,14119,5,81071,2
C001774,salaried_stressed,35-45,Mumbai,personal,21755,5,114446,2
C001775,salaried_stressed,55+,Kolkata,credit_card,10531,5,61719,2
C001776,gig_worker,35-45,Hyderabad,credit_card,30957,5,125427,2
C001777,salaried_stable,25-35,Kolkata,home,34496,5,103033,4
C001778,salaried_stable,45-55,Bengaluru,home,38628,5,82839,3
C001779,salaried_stable,25-35,Delhi,credit_card,7969,5,105383,4
C001780,salaried_stable,25-35,Chennai,personal,9117,5,63262,1
C001781,gig_worker,25-35,Mumbai,personal,38826,5,104681,3
C001782,salaried_stable,55+,Kolkata,credit_card,34687,5,86977,3
C001783,salaried_stable,55+,Chennai,personal,25597,5,68613,5
C001784,salaried_stable,45-55,Bengaluru,home,16253,5,147063,3
C001785,sme_owner,45-55,Chennai,home,23120,5,37650,1
C001786,salaried_stable,45-55,Hyderabad,home,23747,5,120923,4
C001787,salaried_stressed,45-55,Chennai,personal,34657,5,55200,1
C001788,sme_owner,45-55,Kolkata,credit_card,23528,5,56702,5
C001789,salaried_stable,55+,Kolkata,credit_card,5964,5,48530,2
C001790,gig_worker,45-55,Kolkata,personal,29485,5,42289,4
C001791,salaried_stable,25-35,Chennai,home,32200,5,44868,4
C001792,salaried_stable,35-45,Hyderabad,personal,15432,5,129920,3
C001793,salaried_stressed,55+,Delhi,personal,9081,5,141153,3
C001794,pensioner,35-45,Mumbai,credit_card,9977,5,100173,1
C001795,salaried_stable,25-35,Bengaluru,home,34427,5,31661,1
C001796,salaried_stressed,55+,Kolkata,home,20663,5,133739,4
C001797,salaried_stable,45-55,Mumbai,credit_card,23521,5,102222,5
C001798,salaried_stressed,45-55,Chennai,credit_card,38621,5,92504,5
C001799,salaried_stressed,35-45,Delhi,credit_card,7139,5,143696,2
C001800,salaried_stressed,25-35,Bengaluru,credit_card,12207,5,79175,2
C001801,salaried_stressed,35-45,Mumbai,home,34163,5,73206,2
C001802,salaried_stable,35-45,Hyderabad,home,23904,5,123578,4
C001803,salaried_stressed,55+,Hyderabad,personal,5955,5,93251,4
C001804,salaried_stressed,35-45,Hyderabad,credit_card,29601,5,116025,4
C001805,salaried_stressed,25-35,Hyderabad,personal,9842,5,113494,5
C001806,salaried_stable,35-45,Delhi,credit_card,32375,5,130733,2
C001807,salaried_stable,55+,Chennai,credit_card,32923,5,68060,4
C001808,salaried_stable,35-45,Mumbai,personal,33854,5,38643,3
C001809,salaried_stable,35-45,Bengaluru,credit_card,21270,5,87318,5
C001810,salaried_stable,45-55,Chennai,credit_card,14373,5,107706,2
C001811,salaried_stable,45-55,Hyderabad,home,35848,5,128052,1
C001812,gig_worker,35-45,Mumbai,home,24556,5,62046,2
C001813,salaried_stable,55+,Hyderabad,credit_card,27240,5,119442,4
C001814,sme_owner,45-55,Bengaluru,home,9778,5,129863,5
C001815,salaried_stressed,25-35,Kolkata,personal,26823,5,127013,5
C001816,gig_worker,35-45,Chennai,personal,25303,5,126968,1
C001817,salaried_stable,55+,Chennai,credit_card,15228,5,148480,3
C001818,salaried_stable,35-45,Hyderabad,home,31839,5,109337,1
C001819,salaried_stressed,45-55,Hyderabad,personal,9678,5,74439,2
C001820,pensioner,45-55,Mumbai,credit_card,30178,5,82377,5
C001821,salaried_stable,45-55,Chennai,personal,38641,5,119650,5
C001822,salaried_stressed,55+,Mumbai,personal,24853,5,58384,1
C001823,salaried_stressed,25-35,Bengaluru,home,8667,5,102334,1
C001824,gig_worker,45-55,Hyderabad,personal,24365,5,98727,4
C001825,salaried_stable,45-55,Kolkata,home,23515,5,109992,3
C001826,salaried_stressed,25-35,Delhi,credit_card,24326,5,80552,3
C001827,salaried_stable,45-55,Bengaluru,credit_card,14539,5,118784,5
C001828,pensioner,25-35,Chennai,credit_card,26913,5,38571,5
C001829,salaried_stable,35-45,Bengaluru,personal,14244,5,119967,5
C001830,salaried_stable,35-45,Delhi,personal,24525,5,127426,4
C001831,pensioner,25-35,Delhi,credit_card,25810,5,136289,5
C001832,salaried_stable,55+,Bengaluru,home,27605,5,140734,4
C001833,salaried_stable,25-35,Chennai,credit_card,32927,5,71918,5
C001834,salaried_stable,35-45,Kolkata,personal,35888,5,35566,3
C001835,salaried_stable,55+,Chennai,credit_card,32201,5,108417,1
C001836,salaried_stable,55+,Bengaluru,home,32855,5,40826,5
C001837,salaried_stable,25-35,Chennai,credit_card,35408,5,63634,5
C001838,gig_worker,35-45,Hyderabad,personal,13486,5,114297,2
C001839,gig_worker,45-55,Bengaluru,home,15251,5,101348,3
C001840,salaried_stable,55+,Bengaluru,credit_card,23656,5,102797,3
C001841,salaried_stressed,55+,Delhi,home,21301,5,120141,4
C001842,salaried_stable,45-55,Kolkata,home,29574,5,49766,4
C001843,pensioner,25-35,Kolkata,personal,5326,5,124920,2
C001844,salaried_stable,55+,Delhi,credit_card,9864,5,100384,5
C001845,salaried_stressed,25-35,Bengaluru,personal,31140,5,80414,5
C001846,salaried_stable,25-35,Delhi,home,33768,5,85639,5
C001847,salaried_stressed,45-55,Kolkata,credit_card,15582,5,91046,3
C001848,salaried_stable,45-55,Mumbai,home,15882,5,96043,1
C001849,gig_worker,25-35,Delhi,home,24652,5,70061,5
C001850,salaried_stable,25-35,Delhi,personal,21699,5,56764,1
C001851,pensioner,45-55,Chennai,home,10925,5,50284,1
C001852,salaried_stressed,35-45,Delhi,credit_card,22516,5,70884,2
C001853,gig_worker,45-55,Chennai,personal,33678,5,61262,1
C001854,sme_owner,35-45,Hyderabad,home,30534,5,91936,4
C001855,pensioner,45-55,Hyderabad,home,33604,5,139456,3
C001856,salaried_stable,35-45,Mumbai,personal,27533,5,42971,2
C001857,salaried_stable,35-45,Mumbai,credit_card,35710,5,67076,1
C001858,salaried_stable,35-45,Mumbai,home,13743,5,35898,2
C001859,salaried_stable,45-55,Kolkata,personal,6607,5,146971,4
C001860,salaried_stressed,45-55,Chennai,home,8991,5,114091,4
C001861,pensioner,45-55,Chennai,credit_card,39736,5,58977,2
C001862,pensioner,45-55,Hyderabad,credit_card,27418,5,79709,1
C001863,salaried_stressed,25-35,Chennai,home,13672,5,116768,3
C001864,salaried_stressed,55+,Delhi,home,34893,5,144926,4
C001865,sme_owner,45-55,Chennai,credit_card,15830,5,98868,1
C001866,pensioner,45-55,Hyderabad,personal,25904,5,62509,4
C001867,salaried_stable,55+,Mumbai,personal,13726,5,113624,1
C001868,salaried_stressed,55+,Chennai,home,8321,5,112289,2
C001869,sme_owner,45-55,Bengaluru,home,14363,5,107274,4
C001870,salaried_stable,55+,Mumbai,home,12986,5,35516,1
C001871,salaried_stable,35-45,Delhi,personal,24343,5,114809,2
C001872,pensioner,45-55,Bengaluru,credit_card,5724,5,32354,1
C001873,pensioner,35-45,Bengaluru,home,13393,5,138665,2
C001874,pensioner,45-55,Delhi,credit_card,24871,5,135835,4
C001875,gig_worker,25-35,Chennai,credit_card,18781,5,97616,2
C001876,salaried_stable,55+,Bengaluru,credit_card,27257,5,107527,1
C001877,salaried_stable,25-35,Bengaluru,home,27946,5,38141,2
C001878,salaried_stressed,45-55,Hyderabad,home,38788,5,134931,1
C001879,salaried_stressed,25-35,Mumbai,personal,34260,5,62499,4
C001880,salaried_stressed,25-35,Bengaluru,home,12987,5,61452,5
C001881,salaried_stressed,55+,Mumbai,credit_card,29245,5,114986,1
C001882,salaried_stable,55+,Kolkata,home,26953,5,142666,4
C001883,gig_worker,25-35,Delhi,personal,25801,5,89288,2
C001884,salaried_stable,25-35,Hyderabad,personal,32964,5,90901,1
C001885,salaried_stable,55+,Delhi,home,10170,5,95826,4
C001886,salaried_stable,55+,Delhi,home,18131,5,64936,2
C001887,salaried_stable,25-35,Chennai,credit_card,33564,5,101589,3
C001888,sme_owner,45-55,Hyderabad,credit_card,36225,5,145318,3
C001889,salaried_stable,35-45,Delhi,home,6304,5,75915,3
C001890,salaried_stable,45-55,Delhi,home,21501,5,122770,1
C001891,gig_worker,35-45,Kolkata,credit_card,14246,5,122867,2
C001892,salaried_stressed,25-35,Delhi,personal,10878,5,132099,4
C001893,salaried_stable,35-45,Delhi,home,6997,5,116824,5
C001894,salaried_stable,45-55,Hyderabad,home,23831,5,140573,1
C001895,salaried_stable,55+,Mumbai,credit_card,28360,5,115715,3
C001896,salaried_stressed,25-35,Kolkata,credit_card,23594,5,147138,5
C001897,salaried_stable,55+,Kolkata,home,17892,5,115837,2
C001898,salaried_stable,45-55,Kolkata,home,31995,5,130429,3
C001899,salaried_stable,55+,Delhi,credit_card,27821,5,136842,5
C001900,salaried_stressed,55+,Mumbai,home,36794,5,148008,5
C001901,salaried_stable,25-35,Bengaluru,personal,17146,5,101447,4
C001902,sme_owner,25-35,Bengaluru,personal,13363,5,115226,4
C001903,salaried_stable,55+,Kolkata,credit_card,20950,5,146048,4
C001904,salaried_stressed,25-35,Chennai,home,22740,5,75628,2
C001905,salaried_stable,25-35,Kolkata,personal,21028,5,44303,5
C001906,salaried_stable,35-45,Hyderabad,credit_card,34134,5,136113,1
C001907,salaried_stable,55+,Hyderabad,credit_card,6595,5,105835,1
C001908,gig_worker,55+,Mumbai,home,23471,5,81418,4
C001909,sme_owner,45-55,Mumbai,personal,20057,5,116031,5
C001910,salaried_stable,25-35,Mumbai,credit_card,12380,5,33918,5
C001911,salaried_stable,35-45,Chennai,personal,27437,5,87266,4
C001912,pensioner,45-55,Delhi,home,33046,5,61856,2
C001913,salaried_stressed,25-35,Kolkata,credit_card,24111,5,64585,2
C001914,salaried_stable,45-55,Mumbai,home,7973,5,146318,3
C001915,salaried_stable,25-35,Kolkata,personal,7634,5,96004,2
C001916,salaried_stressed,35-45,Hyderabad,personal,19757,5,46851,3
C001917,gig_worker,25-35,Mumbai,home,28381,5,73769,1
C001918,salaried_stressed,45-55,Mumbai,credit_card,15972,5,59118,2
C001919,pensioner,55+,Bengaluru,credit_card,15810,5,139094,5
C001920,salaried_stable,25-35,Bengaluru,personal,35103,5,64952,4
C001921,salaried_stable,55+,Delhi,personal,5505,5,72815,1
C001922,salaried_stable,45-55,Chennai,credit_card,7790,5,70098,2
C001923,salaried_stable,55+,Mumbai,personal,10445,5,51084,2
C001924,salaried_stable,55+,Mumbai,personal,39425,5,123621,2
C001925,salaried_stable,25-35,Hyderabad,home,22414,5,99166,4
C001926,salaried_stable,45-55,Kolkata,home,10540,5,82437,5
C001927,gig_worker,45-55,Delhi,personal,15864,5,77519,4
C001928,salaried_stable,25-35,Kolkata,personal,38929,5,110002,3
C001929,salaried_stable,35-45,Bengaluru,personal,29303,5,41507,1
C001930,salaried_stressed,55+,Bengaluru,home,12829,5,141812,1
C001931,salaried_stressed,45-55,Mumbai,personal,13422,5,97781,5
C001932,gig_worker,35-45,Bengaluru,personal,7623,5,57318,4
C001933,gig_worker,35-45,Bengaluru,home,32047,5,94541,3
C001934,gig_worker,55+,Chennai,personal,9809,5,132246,3
C001935,salaried_stable,35-45,Mumbai,personal,15026,5,50783,5
C001936,salaried_stable,25-35,Delhi,home,17193,5,92861,5
C001937,salaried_stressed,45-55,Bengaluru,personal,26730,5,101716,1
C001938,salaried_stable,55+,Mumbai,home,26221,5,127204,2
C001939,salaried_stable,25-35,Mumbai,home,32972,5,98083,1
C001940,salaried_stable,35-45,Chennai,home,15404,5,118369,2
C001941,salaried_stable,35-45,Kolkata,home,18494,5,122833,4
C001942,salaried_stable,25-35,Chennai,credit_card,18602,5,136935,2
C001943,salaried_stable,45-55,Mumbai,personal,6638,5,73388,1
C001944,sme_owner,35-45,Kolkata,personal,30815,5,114464,3
C001945,pensioner,25-35,Chennai,personal,23740,5,59851,3
C001946,salaried_stable,35-45,Hyderabad,credit_card,21648,5,131315,4
C001947,pensioner,55+,Delhi,credit_card,39839,5,144146,1
C001948,salaried_stable,55+,Chennai,credit_card,11259,5,65305,2
C001949,pensioner,45-55,Mumbai,home,38914,5,97346,4
C001950,pensioner,35-45,Chennai,home,28813,5,128680,4
C001951,salaried_stable,55+,Delhi,home,12735,5,33256,5
C001952,gig_worker,25-35,Kolkata,personal,28748,5,114602,5
C001953,pensioner,45-55,Mumbai,home,31449,5,128485,5
C001954,pensioner,45-55,Chennai,home,17686,5,134547,3
C001955,pensioner,45-55,Mumbai,personal,17073,5,53610,5
C001956,salaried_stressed,25-35,Hyderabad,credit_card,34231,5,120859,3
C001957,salaried_stable,45-55,Bengaluru,credit_card,10609,5,124324,5
C001958,sme_owner,45-55,Kolkata,personal,5466,5,30342,2
C001959,salaried_stressed,55+,Chennai,credit_card,28307,5,114619,3
C001960,salaried_stressed,25-35,Bengaluru,personal,36728,5,105146,4
C001961,salaried_stable,45-55,Mumbai,credit_card,22530,5,146257,2
C001962,salaried_stressed,55+,Chennai,credit_card,9724,5,35161,1
C001963,salaried_stable,35-45,Bengaluru,personal,23873,5,145869,5
C001964,gig_worker,45-55,Mumbai,home,13815,5,98570,3
C001965,salaried_stable,25-35,Chennai,personal,33958,5,62929,5
C001966,gig_worker,45-55,Delhi,credit_card,26423,5,76497,2
C001967,sme_owner,45-55,Delhi,personal,16779,5,121973,5
C001968,salaried_stable,25-35,Mumbai,personal,26859,5,149525,4
C001969,salaried_stressed,25-35,Bengaluru,personal,28348,5,68022,4
C001970,salaried_stable,45-55,Delhi,personal,28755,5,148045,4
C001971,pensioner,25-35,Mumbai,personal,17816,5,105503,2
C001972,gig_worker,35-45,Bengaluru,home,24972,5,53041,5
C001973,salaried_stable,25-35,Delhi,home,6495,5,101729,5
C001974,salaried_stable,55+,Mumbai,home,19124,5,126212,4
C001975,salaried_stable,45-55,Bengaluru,personal,18230,5,36545,5
C001976,salaried_stable,55+,Mumbai,personal,23713,5,39469,5
C001977,pensioner,25-35,Kolkata,credit_card,38251,5,30621,4
C001978,gig_worker,25-35,Bengaluru,personal,38373,5,98444,3
C001979,salaried_stable,45-55,Kolkata,personal,21914,5,36931,5
C001980,sme_owner,45-55,Kolkata,home,27614,5,141852,1
C001981,salaried_stable,55+,Kolkata,personal,8788,5,45353,3
C001982,sme_owner,55+,Chennai,home,21879,5,38593,5
C001983,salaried_stable,55+,Bengaluru,credit_card,29073,5,60918,5
C001984,salaried_stressed,25-35,Hyderabad,personal,28897,5,121582,2
C001985,pensioner,35-45,Mumbai,credit_card,38718,5,138834,1
C001986,salaried_stable,55+,Kolkata,home,21318,5,60120,2
C001987,salaried_stressed,45-55,Delhi,home,36778,5,92235,5
C001988,pensioner,55+,Mumbai,home,39255,5,122851,3
C001989,salaried_stable,45-55,Delhi,home,25018,5,125627,1
C001990,salaried_stable,25-35,Delhi,personal,8201,5,48350,1
C001991,salaried_stressed,35-45,Mumbai,personal,18169,5,130597,2
C001992,salaried_stable,55+,Hyderabad,credit_card,31765,5,134073,2
C001993,salaried_stable,45-55,Mumbai,personal,25323,5,118193,1
C001994,salaried_stable,25-35,Kolkata,credit_card,37771,5,93269,3
C001995,gig_worker,25-35,Bengaluru,home,33557,5,76966,3
C001996,salaried_stable,55+,Hyderabad,credit_card,7212,5,136728,1
C001997,salaried_stable,55+,Bengaluru,home,35143,5,133663,2
C001998,sme_owner,55+,Mumbai,home,17508,5,92186,4
C001999,salaried_stressed,25-35,Delhi,home,33659,5,119045,5
